niter;epoch;train_loss;test_loss;min_test_loss
1560.0;13.0;0.0010105061314320972;0.0017301596235483885;0.0017301596235483885
1564.0;13.0;0.0010064361374673043;0.0017280292231589556;0.0017280292231589556
1568.0;13.0;0.0010051327487307414;0.001725572976283729;0.001725572976283729
1572.0;13.0;0.0009920195883369814;0.0017183094751089811;0.0017183094751089811
1576.0;13.0;0.000988823765719962;0.001703498768620193;0.001703498768620193
1580.0;13.0;0.0009884556093561804;0.0016968745039775968;0.0016968745039775968
1584.0;13.0;0.000984537922510281;0.0016910311533138156;0.0016910311533138156
1584.0;13.0;0.000984537922510281;0.0016910311533138156;0.0016910311533138156
1588.0;13.0;0.0009802463374035428;0.0016888940008357167;0.0016888940008357167
1592.0;13.0;0.0009757459914546849;0.0016839364543557167;0.0016839364543557167
1596.0;13.0;0.0009694781320523172;0.001681906171143055;0.001681906171143055
1600.0;13.0;0.0009589449986422859;0.0016744992462918162;0.0016744992462918162
1604.0;13.0;0.0009561266489489101;0.001665488351136446;0.001665488351136446
1608.0;13.0;0.0009513166377684961;0.0016562023665755987;0.0016562023665755987
1612.0;13.0;0.0009521376441634017;0.0016502664657309651;0.0016502664657309651
1616.0;13.0;0.0009515341727314603;0.001647825469262898;0.001647825469262898
1628.0;13.0;0.0009448757328642189;0.0016519009368494153;0.001647825469262898
1652.0;13.0;0.0009221401556663657;0.0016417654696851969;0.0016417654696851969
1656.0;13.0;0.00091848091722106;0.0016377957072108984;0.0016377957072108984
1668.0;14.0;0.0009074271973780685;0.001644227304495871;0.0016377957072108984
1676.0;14.0;0.0008973445090841076;0.001631120452657342;0.001631120452657342
1680.0;14.0;0.0008901329785507148;0.0016234550857916474;0.0016234550857916474
1684.0;14.0;0.0008859361494945593;0.0016134289326146245;0.0016134289326146245
1688.0;14.0;0.0008829982339795929;0.0016071381978690624;0.0016071381978690624
1712.0;14.0;0.0008634001083214495;0.0016165724955499172;0.0016071381978690624
1716.0;14.0;0.000856736030110245;0.0015988887753337622;0.0015988887753337622
1720.0;14.0;0.0008564546971883507;0.0015910894144326448;0.0015910894144326448
1724.0;14.0;0.0008515628376278107;0.0015857849502936006;0.0015857849502936006
1756.0;14.0;0.000833442082048001;0.001573984045535326;0.001573984045535326
1756.0;14.0;0.000833442082048001;0.001573984045535326;0.001573984045535326
1760.0;14.0;0.0008305757671512582;0.001561612356454134;0.001561612356454134
1764.0;14.0;0.000830939409155772;0.0015581682091578841;0.0015581682091578841
1797.0;15.0;0.0007956974944737925;0.0015693849418312311;0.0015581682091578841
1832.0;15.0;0.0007632166341378589;0.001550609478726983;0.001550609478726983
1836.0;15.0;0.0007647718627670711;0.0015439525013789535;0.0015439525013789535
1840.0;15.0;0.000766878679858029;0.0015475413529202342;0.0015439525013789535
1868.0;15.0;0.0007442087989469181;0.0015418392140418291;0.0015418392140418291
1872.0;15.0;0.0007431792236168801;0.0015307643916457891;0.0015307643916457891
1876.0;15.0;0.0007423403413985151;0.00152792246080935;0.00152792246080935
1880.0;15.0;0.0007377826111515296;0.0015258288476616144;0.0015258288476616144
1882.0;15.0;0.0007324589210026323;0.0015258288476616144;0.0015258288476616144
1884.0;15.0;0.0007315066216884905;0.0015176073648035526;0.0015176073648035526
1888.0;15.0;0.0007282809196152336;0.0015136866131797433;0.0015136866131797433
1924.0;16.0;0.0007052906966637306;0.0015196689637377858;0.0015136866131797433
1936.0;16.0;0.0006929823890253642;0.0015118455048650503;0.0015118455048650503
1940.0;16.0;0.0006990121253180898;0.0015030264621600509;0.0015030264621600509
1944.0;16.0;0.0006994217454076794;0.0015029869973659515;0.0015029869973659515
1968.0;16.0;0.0006862745085362379;0.001521492376923561;0.0015029869973659515
2004.0;16.0;0.0006515751512079228;0.0015083065954968333;0.0015029869973659515
2008.0;16.0;0.0006506529867083913;0.0015026491601020098;0.0015026491601020098
2012.0;16.0;0.0006476018927992835;0.0014982757857069373;0.0014982757857069373
2036.0;16.0;0.0006255783217777562;0.0014972740318626165;0.0014972740318626165
2040.0;16.0;0.0006242459858271682;0.0014854568289592862;0.0014854568289592862
2044.0;16.0;0.0006185155228954209;0.001472865347750485;0.001472865347750485
2044.0;16.0;0.0006185155228954209;0.001472865347750485;0.001472865347750485
2076.0;17.0;0.0006028032717034082;0.0014721419429406524;0.0014721419429406524
2080.0;17.0;0.0006021040951480898;0.0014712497359141707;0.0014712497359141707
2088.0;17.0;0.0005966604090984843;0.001477546407841146;0.0014712497359141707
2130.0;17.0;0.0005726544168103478;0.0014935653889551759;0.0014712497359141707
2172.0;17.0;0.0005542828783183376;0.001469522132538259;0.001469522132538259
2172.0;17.0;0.0005542828783183376;0.001469522132538259;0.001469522132538259
2180.0;18.0;0.0005534198536280401;0.0014673335244879127;0.0014673335244879127
2184.0;18.0;0.0005461236390215449;0.0014656325802206993;0.0014656325802206993
2188.0;18.0;0.0005449647986038547;0.0014629819197580218;0.0014629819197580218
2192.0;18.0;0.0005440283232997678;0.0014558604452759027;0.0014558604452759027
2196.0;18.0;0.0005466961422329891;0.0014502366539090872;0.0014502366539090872
2212.0;18.0;0.0005377374598813504;0.0014717463636770844;0.0014502366539090872
2256.0;18.0;0.0005159826538299884;0.001458396203815937;0.0014502366539090872
2300.0;18.0;0.0004960291382870503;0.001489064423367381;0.0014502366539090872
2344.0;19.0;0.0004790835861888223;0.0014472227776423097;0.0014472227776423097
2344.0;19.0;0.0004790835861888223;0.0014472227776423097;0.0014472227776423097
2348.0;19.0;0.000479802997414422;0.0014392302837222815;0.0014392302837222815
2385.0;19.0;0.0004647218621597891;0.0014798418851569295;0.0014392302837222815
2429.0;19.0;0.00045556146288881045;0.0014672838151454926;0.0014392302837222815
2444.0;20.0;0.0004512779573593261;0.0014316539745777845;0.0014316539745777845
2472.0;20.0;0.0004385536066652501;0.0014495173236355186;0.0014316539745777845
2510.0;20.0;0.00043125487657478905;0.0014566858299076557;0.0014316539745777845
2552.0;20.0;0.00041802936883576493;0.0014358748449012637;0.0014316539745777845
2596.0;21.0;0.0004114203120312433;0.001444511697627604;0.0014316539745777845
2600.0;21.0;0.00041074910408999906;0.0014310817932710052;0.0014310817932710052
2604.0;21.0;0.0004112184347609371;0.0014168572379276156;0.0014168572379276156
2608.0;21.0;0.00041009206191688577;0.0014147795736789703;0.0014147795736789703
2640.0;21.0;0.00039679362354756736;0.001463010092265904;0.0014147795736789703
2683.0;21.0;0.00038275340059095694;0.0014522847486659884;0.0014147795736789703
2725.0;22.0;0.0003779583148820663;0.0014470068272203207;0.0014147795736789703
2768.0;22.0;0.0003722762736191128;0.001431889715604484;0.0014147795736789703
2796.0;22.0;0.0003659701627110919;0.0014129497576504946;0.0014129497576504946
2800.0;22.0;0.0003638531296084992;0.001406559837050736;0.001406559837050736
2812.0;22.0;0.0003617082262575355;0.0014498368836939335;0.001406559837050736
2856.0;23.0;0.00035182114160964485;0.0014137016842141747;0.001406559837050736
2884.0;23.0;0.0003515627013678715;0.0013999738730490208;0.0013999738730490208
2897.0;23.0;0.00035049274510041636;0.001409844495356083;0.0013999738730490208
2936.0;23.0;0.0003416550463678295;0.0013985686236992478;0.0013985686236992478
2940.0;23.0;0.00033957612460027597;0.0013986187987029552;0.0013985686236992478
2944.0;23.0;0.0003395966271715867;0.0013955460162833333;0.0013955460162833333
2956.0;24.0;0.000338306269682809;0.0013925536768510938;0.0013925536768510938
2980.0;24.0;0.0003381478481440682;0.0014142600120976567;0.0013925536768510938
2988.0;24.0;0.00033571218385772126;0.001379216555505991;0.001379216555505991
2992.0;24.0;0.0003357001884216836;0.0013769002398476005;0.0013769002398476005
3017.0;24.0;0.0003289341589034549;0.0014092756900936365;0.0013769002398476005
3056.0;24.0;0.0003261997451762793;0.001369438599795103;0.001369438599795103
3060.0;24.0;0.00032585561161308294;0.001367609715089202;0.001367609715089202
3060.0;24.0;0.00032585561161308294;0.001367609715089202;0.001367609715089202
3101.0;25.0;0.0003170060365479677;0.001377391628921032;0.001367609715089202
3116.0;25.0;0.0003173193037600825;0.0013637777883559465;0.0013637777883559465
3136.0;25.0;0.0003145527595834806;0.0013529016869142652;0.0013529016869142652
3144.0;25.0;0.00031366531301638356;0.0013714531669393182;0.0013529016869142652
3184.0;25.0;0.0003121860063445245;0.0013511563884094357;0.0013511563884094357
3185.0;25.0;0.0003119413743885722;0.0013511563884094357;0.0013511563884094357
3188.0;25.0;0.0003116184165174208;0.0013444842770695686;0.0013444842770695686
3208.0;26.0;0.00030693149654468463;0.0013345000334084034;0.0013345000334084034
3228.0;26.0;0.00030326630618200527;0.0013627968728542328;0.0013345000334084034
3240.0;26.0;0.0003005489252418578;0.0013172393664717674;0.0013172393664717674
3244.0;26.0;0.0002985955053562192;0.0013132354943081737;0.0013132354943081737
3248.0;26.0;0.000299409389958992;0.0013105544494464993;0.0013105544494464993
3272.0;26.0;0.00029951572248065807;0.0013405048521235585;0.0013105544494464993
3312.0;26.0;0.0002959609735823037;0.001366573735140264;0.0013105544494464993
3332.0;27.0;0.00029267030306967697;0.0013073257869109511;0.0013073257869109511
3354.0;27.0;0.0002926979555174769;0.0013224069261923432;0.0013073257869109511
3368.0;27.0;0.00028950341993100407;0.0012978112790733576;0.0012978112790733576
3372.0;27.0;0.0002917469973889334;0.0012899782741442323;0.0012899782741442323
3376.0;27.0;0.0002910532379446652;0.0012891734950244427;0.0012891734950244427
3392.0;27.0;0.00028445142991357;0.0012835008092224598;0.0012835008092224598
3396.0;27.0;0.0002831566222932108;0.0012898825807496905;0.0012835008092224598
3404.0;27.0;0.00028169264333871926;0.001278772484511137;0.001278772484511137
3408.0;27.0;0.0002818848766381494;0.0012760957470163703;0.0012760957470163703
3437.0;27.0;0.000279417389177309;0.0013041659258306026;0.0012760957470163703
3480.0;28.0;0.00027765541949353986;0.001275537651963532;0.001275537651963532
3480.0;28.0;0.00027765541949353986;0.001275537651963532;0.001275537651963532
3516.0;28.0;0.00027251352801072135;0.0012896812986582518;0.001275537651963532
3552.0;28.0;0.00027158369630162665;0.0012692506425082684;0.0012692506425082684
3556.0;28.0;0.00027147946828375957;0.0012839013943448663;0.0012692506425082684
3568.0;28.0;0.0002668317829825128;0.0012579592876136303;0.0012579592876136303
3572.0;28.0;0.0002666924636617171;0.0012346572475507855;0.0012346572475507855
3576.0;28.0;0.00026636683936300806;0.0012262037489563227;0.0012262037489563227
3600.0;29.0;0.00026824321755477664;0.0012638634070754051;0.0012262037489563227
3644.0;29.0;0.0002654055941514072;0.0012427298352122307;0.0012262037489563227
3664.0;29.0;0.0002630311765721753;0.0012191807618364692;0.0012191807618364692
3668.0;29.0;0.00026207886638283874;0.00121766934171319;0.00121766934171319
3688.0;29.0;0.0002598734768235018;0.001260173972696066;0.00121766934171319
3732.0;30.0;0.0002507055573375327;0.0012448804918676615;0.00121766934171319
3768.0;30.0;0.00024832214026469833;0.0012176596792414784;0.0012176596792414784
3773.0;30.0;0.00024941351411041947;0.00122565939091146;0.0012176596792414784
3780.0;30.0;0.00024835130203954524;0.0012105440255254507;0.0012105440255254507
3784.0;30.0;0.00024843842906972725;0.001192085212096572;0.001192085212096572
3816.0;30.0;0.00024826496352786876;0.0012429538182914257;0.001192085212096572
3856.0;31.0;0.0002506547946224174;0.0012275006156414747;0.001192085212096572
3888.0;31.0;0.00024983534490975046;0.0011918910313397646;0.0011918910313397646
3892.0;31.0;0.00024947345193263097;0.0011904698330909014;0.0011904698330909014
3900.0;31.0;0.00024973084611669194;0.0012180513003841043;0.0011904698330909014
3928.0;31.0;0.00024365658790476518;0.0011766935931518674;0.0011766935931518674
3932.0;31.0;0.00024371109054692103;0.0011742247734218836;0.0011742247734218836
3943.0;31.0;0.00024267260251006217;0.0011955013033002615;0.0011742247734218836
3944.0;31.0;0.00024261985523337638;0.001172667252831161;0.001172667252831161
3948.0;31.0;0.0002424244363273093;0.0011672853725031018;0.0011672853725031018
3984.0;32.0;0.00024135720963862852;0.0011612029047682881;0.0011612029047682881
3984.0;32.0;0.00024135720963862852;0.0011612029047682881;0.0011612029047682881
3988.0;32.0;0.00024120212713535347;0.0011575769167393446;0.0011575769167393446
4020.0;32.0;0.00023465519072557326;0.0011715488508343697;0.0011575769167393446
4064.0;32.0;0.00023212046888847527;0.00118197628762573;0.0011575769167393446
4096.0;32.0;0.00023199759175128104;0.0011535455705597997;0.0011535455705597997
4108.0;33.0;0.000233123182845406;0.0011633489048108459;0.0011535455705597997
4136.0;33.0;0.00023216206509211866;0.0011502658016979694;0.0011502658016979694
4148.0;33.0;0.0002298652891426834;0.0011575823882594705;0.0011502658016979694
4156.0;33.0;0.00023055740244701947;0.0011395779438316822;0.0011395779438316822
4160.0;33.0;0.00022990968633792007;0.0011272650444880128;0.0011272650444880128
4192.0;33.0;0.00022509932594321752;0.0011364300735294819;0.0011272650444880128
4204.0;33.0;0.00022378009789091345;0.0011243084445595741;0.0011243084445595741
4208.0;33.0;0.00022330602293798915;0.001120605506002903;0.001120605506002903
4236.0;34.0;0.00022343139010440997;0.001155466539785266;0.001120605506002903
4260.0;34.0;0.0002206542044842;0.001111976453103125;0.001111976453103125
4272.0;34.0;0.00022079384876082605;0.001106939627788961;0.001106939627788961
4280.0;34.0;0.0002199404681245309;0.0011232559336349368;0.001106939627788961
4288.0;34.0;0.00021894797378279031;0.0011030675377696753;0.0011030675377696753
4324.0;34.0;0.00022135376647050692;0.0011588478228077292;0.0011030675377696753
4348.0;34.0;0.00021654200686082255;0.0010991094168275595;0.0010991094168275595
4352.0;34.0;0.00021739712258481175;0.001091629033908248;0.001091629033908248
4365.0;35.0;0.00021519524154369236;0.0011190865188837051;0.001091629033908248
4408.0;35.0;0.00021130217929702942;0.0011070577893406153;0.001091629033908248
4416.0;35.0;0.0002120488749539628;0.0010886983945965767;0.0010886983945965767
4420.0;35.0;0.00021238622236273888;0.001067170174792409;0.001067170174792409
4444.0;35.0;0.00021251873466173745;0.0010615563951432705;0.0010615563951432705
4452.0;35.0;0.00021093728472150306;0.0011064994614571333;0.0010615563951432705
4493.0;36.0;0.00021148198677478392;0.001109691453166306;0.0010615563951432705
4532.0;36.0;0.0002107566575624523;0.0010959565406665206;0.0010615563951432705
4573.0;36.0;0.00020683164964082135;0.0010869260877370834;0.0010615563951432705
4600.0;36.0;0.00020502640575048218;0.0010615187929943204;0.0010615187929943204
4604.0;36.0;0.00020570223588836504;0.0010315619874745607;0.0010315619874745607
4616.0;37.0;0.00020641284007777956;0.0010646373266354203;0.0010315619874745607
4658.0;37.0;0.00020294838707555772;0.0010617258958518505;0.0010315619874745607
4664.0;37.0;0.000202092228314543;0.0010222787968814373;0.0010222787968814373
4700.0;37.0;0.00020026653977749538;0.0010622047120705247;0.0010222787968814373
4744.0;38.0;0.00019897724400002025;0.001058325287885964;0.0010222787968814373
4756.0;38.0;0.00019786099144232774;0.0010191902983933687;0.0010191902983933687
4776.0;38.0;0.0001979191431384455;0.0009999724570661783;0.0009999724570661783
4788.0;38.0;0.00019721871946730898;0.001050907769240439;0.0009999724570661783
4828.0;38.0;0.0001945671542922902;0.0009899050928652287;0.0009899050928652287
4832.0;38.0;0.00019239846597527612;0.0010024254443123937;0.0009899050928652287
4872.0;39.0;0.00019304474912239152;0.0010356417624279857;0.0009899050928652287
4916.0;39.0;0.00019268528965001448;0.0010803536279127002;0.0009899050928652287
4944.0;39.0;0.00019317496229942635;0.0009847901528701186;0.0009847901528701186
4960.0;39.0;0.00019308412459850913;0.0010338372085243464;0.0009847901528701186
4976.0;39.0;0.0001930492727788697;0.0009622839279472828;0.0009622839279472828
5003.0;40.0;0.0001902291192964463;0.0010373215191066265;0.0009622839279472828
5039.0;40.0;0.00019003549308426726;0.0010096147889271379;0.0009622839279472828
5080.0;40.0;0.00018950429538643597;0.000996079295873642;0.0009622839279472828
5124.0;41.0;0.00018514664979586985;0.0010099598439410329;0.0009622839279472828
5167.0;41.0;0.00018397839047935703;0.001018274575471878;0.0009622839279472828
5200.0;41.0;0.00018251410202298055;0.0009588961838744581;0.0009588961838744581
5212.0;41.0;0.00018083901503263857;0.0009799280669540167;0.0009588961838744581
5254.0;42.0;0.00018082965687830888;0.0010269128251820803;0.0009588961838744581
5296.0;42.0;0.00017794757047027407;0.0009990199469029903;0.0009588961838744581
5332.0;42.0;0.00017888350348985765;0.0009575407020747662;0.0009575407020747662
5340.0;42.0;0.00018034171652121463;0.000980104086920619;0.0009575407020747662
5344.0;42.0;0.00018018148858640564;0.000934423238504678;0.000934423238504678
5384.0;43.0;0.00018058401336155697;0.0009588065440766513;0.000934423238504678
5428.0;43.0;0.00017737363662363888;0.0009697294444777071;0.000934423238504678
5448.0;43.0;0.00017696980756208805;0.0009313042392022908;0.0009313042392022908
5470.0;43.0;0.00017515439355904634;0.0009775477228686213;0.0009313042392022908
5496.0;43.0;0.00017470776312100843;0.0009286235435865819;0.0009286235435865819
5512.0;44.0;0.0001723976074162175;0.0009438815177418292;0.0009286235435865819
5552.0;44.0;0.0001703253228972806;0.0009477034327574074;0.0009286235435865819
5593.0;44.0;0.00017217497112217468;0.0009470165823586285;0.0009286235435865819
5636.0;45.0;0.00016992343797473522;0.0009410037891939282;0.0009286235435865819
5652.0;45.0;0.0001679285229800804;0.0009193863370455801;0.0009193863370455801
5676.0;45.0;0.00016753052566799464;0.0009149117395281792;0.0009149117395281792
5678.0;45.0;0.00016833913805294474;0.0009149117395281792;0.0009149117395281792
5680.0;45.0;0.00016776859315188774;0.0009132353006862104;0.0009132353006862104
5708.0;45.0;0.0001668766171134141;0.0009024892933666706;0.0009024892933666706
5720.0;45.0;0.00016670970623170462;0.0009430301142856479;0.0009024892933666706
5760.0;45.0;0.00016568056963019262;0.0009475520346313715;0.0009024892933666706
5772.0;46.0;0.0001660266101871074;0.0008989553316496313;0.0008989553316496313
5804.0;46.0;0.0001642202964348318;0.0009398396359756589;0.0008989553316496313
5848.0;46.0;0.00016340273532410173;0.0009127451339736581;0.0008989553316496313
5872.0;46.0;0.00016301007015940742;0.0008868291042745113;0.0008868291042745113
5892.0;47.0;0.00016406167690309777;0.0009197273175232112;0.0008868291042745113
5936.0;47.0;0.00016190694156188872;0.0009432900114916265;0.0008868291042745113
5956.0;47.0;0.00016076520559439234;0.0008848685538396239;0.0008848685538396239
5979.0;47.0;0.00016116952747080354;0.0009120024624280632;0.0008848685538396239
5996.0;47.0;0.00016091891367233616;0.0008782377117313445;0.0008782377117313445
6024.0;48.0;0.00015971055234778088;0.0009405117016285658;0.0008782377117313445
6063.0;48.0;0.00015923092464963345;0.000893689866643399;0.0008782377117313445
6096.0;48.0;0.0001580519204953171;0.0008740584016777575;0.0008740584016777575
6108.0;48.0;0.00015836130157743692;0.0008928354945965111;0.0008740584016777575
6152.0;49.0;0.000157974042823565;0.0009208137053065002;0.0008740584016777575
6156.0;49.0;0.00015748890645779807;0.0008740199846215546;0.0008740199846215546
6160.0;49.0;0.00015743075089850311;0.0008609670912846923;0.0008609670912846923
6196.0;49.0;0.0001566871944368155;0.0009021362056955695;0.0008609670912846923
6200.0;49.0;0.00015622919743412176;0.0008403121028095484;0.0008403121028095484
6240.0;49.0;0.0001557354103647995;0.00088354671606794;0.0008403121028095484
6284.0;50.0;0.00015380553383352954;0.0009335478534922004;0.0008403121028095484
6332.0;50.0;0.00015203114623268588;0.0008849696023389697;0.0008403121028095484
6376.0;50.0;0.00015260705875728774;0.0008932158816605806;0.0008403121028095484
6420.0;51.0;0.00015293228551785528;0.0008648627554066479;0.0008403121028095484
6464.0;51.0;0.00015015452083588107;0.0008695636061020195;0.0008403121028095484
6488.0;51.0;0.0001507586459956581;0.0008296191226691008;0.0008296191226691008
6508.0;51.0;0.0001506003606873588;0.0008642669999971986;0.0008296191226691008
6540.0;52.0;0.00015040959445878025;0.0008294606814160943;0.0008294606814160943
6552.0;52.0;0.00015131705426413657;0.0008830216247588396;0.0008294606814160943
6591.0;52.0;0.00014950130143398518;0.0008857540087774396;0.0008294606814160943
6608.0;52.0;0.00014877032159629582;0.0008226492791436613;0.0008226492791436613
6633.0;52.0;0.0001484435270691142;0.000860522617585957;0.0008226492791436613
6677.0;53.0;0.0001478151353904242;0.0008403616957366467;0.0008226492791436613
6724.0;53.0;0.00014598371565736627;0.0008728422108106315;0.0008226492791436613
6728.0;53.0;0.00014672509839503314;0.0008114650845527649;0.0008114650845527649
6767.0;53.0;0.0001486743999507894;0.0008697683806531131;0.0008114650845527649
6811.0;54.0;0.00014622096027234633;0.000828398042358458;0.0008114650845527649
6856.0;54.0;0.00014458650623323333;0.0008475055801682174;0.0008114650845527649
6900.0;54.0;0.00013909281497870068;0.0008544554584659636;0.0008114650845527649
6944.0;55.0;0.0001418529730897619;0.0008542007417418063;0.0008114650845527649
6984.0;55.0;0.0001404857597850304;0.0008472927729599178;0.0008114650845527649
6996.0;55.0;0.00014001554397832282;0.0007965877302922308;0.0007965877302922308
7028.0;55.0;0.00013917736986227886;0.0008525650482624769;0.0007965877302922308
7072.0;56.0;0.00014108833896620736;0.0008562678121961653;0.0007965877302922308
7112.0;56.0;0.00014131957926359216;0.0008719718316569924;0.0007965877302922308
7120.0;56.0;0.00014161697486198482;0.000793362851254642;0.000793362851254642
7154.0;56.0;0.0001403187386734684;0.0008324452210217714;0.000793362851254642
7196.0;57.0;0.00014059658699361278;0.0008582714945077896;0.000793362851254642
7240.0;57.0;0.00013861263632800988;0.0008028781739994884;0.000793362851254642
7284.0;57.0;0.0001352565617435564;0.0008583803428336978;0.000793362851254642
7328.0;58.0;0.00013518949797674553;0.0008684719214215875;0.000793362851254642
7372.0;58.0;0.0001355368664008684;0.0007948685088194907;0.000793362851254642
7416.0;58.0;0.0001336192279084288;0.0008005204726941884;0.000793362851254642
7440.0;59.0;0.0001344939873944225;0.0007688620244152844;0.0007688620244152844
7456.0;59.0;0.0001351621954008724;0.0008062104461714625;0.0007688620244152844
7460.0;59.0;0.00013535242607483355;0.0007572649046778679;0.0007572649046778679
7500.0;59.0;0.0001329074711695737;0.0008254735730588436;0.0007572649046778679
7540.0;59.0;0.00013223378188733598;0.0008279031026177108;0.0007572649046778679
7584.0;60.0;0.00013078915266330184;0.0008178098360076547;0.0007572649046778679
7620.0;60.0;0.00013088417475054506;0.0008099691476672888;0.0007572649046778679
7660.0;60.0;0.0001314365173936163;0.0008218876901082695;0.0007572649046778679
7704.0;61.0;0.00012977265807798924;0.0008752082358114421;0.0007572649046778679
7750.0;61.0;0.0001279860311622112;0.0008327121031470597;0.0007572649046778679
7796.0;61.0;0.0001276534213012854;0.00079871661728248;0.0007572649046778679
7840.0;62.0;0.00012911888399883188;0.0008496366790495813;0.0007572649046778679
7885.0;62.0;0.00012996205095697577;0.000787400349508971;0.0007572649046778679
7931.0;62.0;0.0001291264028623932;0.0007996446220204234;0.0007572649046778679
7975.0;63.0;0.00012832600722947958;0.0008333378355018795;0.0007572649046778679
8016.0;63.0;0.00012748434549018505;0.0008298388565890491;0.0007572649046778679
8061.0;63.0;0.00012569219772067225;0.0007938434137031436;0.0007572649046778679
8108.0;64.0;0.00012623612345527565;0.0007958064670674503;0.0007572649046778679
8148.0;64.0;0.0001253328464292991;0.0008170711225830019;0.0007572649046778679
8156.0;64.0;0.0001257634422553751;0.0007558253710158169;0.0007558253710158169
8192.0;64.0;0.0001255823158805833;0.0007716030813753605;0.0007558253710158169
8236.0;65.0;0.00012277284469969612;0.0007817266741767526;0.0007558253710158169
8280.0;65.0;0.00012373377625962524;0.0007829352980479598;0.0007558253710158169
8324.0;66.0;0.00012214682826953212;0.0008221541647799313;0.0007558253710158169
8368.0;66.0;0.00012140012695634716;0.0008300087065435946;0.0007558253710158169
8412.0;66.0;0.00012183817714296677;0.0008341858629137278;0.0007558253710158169
8456.0;67.0;0.00011973074049813299;0.0008096968522295356;0.0007558253710158169
8468.0;67.0;0.00012144986005664862;0.0007506348774768412;0.0007506348774768412
8500.0;67.0;0.00011996017902186413;0.0008286144584417343;0.0007506348774768412
8544.0;67.0;0.00012140065124672984;0.0007782023749314249;0.0007506348774768412
8588.0;68.0;0.00011908241019769495;0.0008106280001811683;0.0007506348774768412
8632.0;68.0;0.00011810878957323053;0.0007849703542888165;0.0007506348774768412
8672.0;68.0;0.00011906468859455988;0.0007898813928477466;0.0007506348774768412
8716.0;69.0;0.00011857678229977422;0.0007672375650145113;0.0007506348774768412
8760.0;69.0;0.00011765839601578285;0.0007905938546173275;0.0007506348774768412
8802.0;69.0;0.00011706295376421845;0.0008143385057337582;0.0007506348774768412
8844.0;70.0;0.00011532717560511719;0.0007980022928677499;0.0007506348774768412
8890.0;70.0;0.00011558981080963889;0.0007671730127185583;0.0007506348774768412
8896.0;70.0;0.00011652033468992016;0.0007431075791828334;0.0007431075791828334
8934.0;70.0;0.00011559004547353764;0.0007952322484925389;0.0007431075791828334
8944.0;70.0;0.0001156195975532817;0.0007305279723368585;0.0007305279723368585
8976.0;71.0;0.00011509517832488044;0.0007935843314044178;0.0007305279723368585
9020.0;71.0;0.00011459135071209253;0.0007218405371531844;0.0007218405371531844
9020.0;71.0;0.00011459135071209253;0.0007218405371531844;0.0007218405371531844
9060.0;71.0;0.00011536464378536546;0.0007961348164826632;0.0007218405371531844
9104.0;72.0;0.00011552354904018723;0.0008112787618301809;0.0007218405371531844
9148.0;72.0;0.00011425037950517827;0.0007648617611266673;0.0007218405371531844
9184.0;72.0;0.00011318089615130129;0.000813257007393986;0.0007218405371531844
9227.0;73.0;0.00011229872339419988;0.0008046364528127015;0.0007218405371531844
9244.0;73.0;0.00011242825243056576;0.0007200862746685743;0.0007200862746685743
9268.0;73.0;0.00011293804505464438;0.0008102469728328288;0.0007200862746685743
9312.0;73.0;0.00011334243094101613;0.0008027497678995132;0.0007200862746685743
9356.0;74.0;0.00011104783594698927;0.0008144939201883972;0.0007200862746685743
9399.0;74.0;0.00011015837266498862;0.0008191238739527762;0.0007200862746685743
9442.0;74.0;0.00011185659562338137;0.0007859320030547678;0.0007200862746685743
9448.0;74.0;0.00011152622196431904;0.0007123931427486241;0.0007123931427486241
9488.0;75.0;0.000112029980788949;0.0007510273717343807;0.0007123931427486241
9532.0;75.0;0.00010855559230028302;0.0007881737546995282;0.0007123931427486241
9576.0;75.0;0.00010926694219961964;0.0007983550312928855;0.0007123931427486241
9620.0;76.0;0.00010867495618392759;0.0007659801049157977;0.0007123931427486241
9662.0;76.0;0.00010944485335008483;0.0007478220504708588;0.0007123931427486241
9700.0;76.0;0.00010945446747579007;0.0007781370659358799;0.0007123931427486241
9742.0;77.0;0.00010761940399891959;0.0008110582130029798;0.0007123931427486241
9785.0;77.0;0.00010854732198157269;0.0007818315643817186;0.0007123931427486241
9829.0;77.0;0.00010740131027442982;0.0007376060239039361;0.0007123931427486241
9876.0;78.0;0.0001058464146610302;0.0007654454675503075;0.0007123931427486241
9919.0;78.0;0.00010501458963192851;0.0007608303567394614;0.0007123931427486241
9964.0;78.0;0.00010579739828943129;0.0007738331914879382;0.0007123931427486241
10008.0;79.0;0.0001054396651084591;0.0008028746233321726;0.0007123931427486241
10052.0;79.0;0.00010682823860096639;0.0007698467234149575;0.0007123931427486241
10096.0;79.0;0.00010609653936311826;0.0008306056261062622;0.0007123931427486241
10140.0;80.0;0.00010520990901437822;0.0008173183305189013;0.0007123931427486241
10184.0;80.0;0.00010473128880096686;0.0008433905313722789;0.0007123931427486241
10220.0;80.0;0.00010416523958366609;0.0007776530110277236;0.0007123931427486241
10264.0;81.0;0.00010216247278262834;0.0007807381334714592;0.0007123931427486241
10308.0;81.0;0.00010344742468334363;0.0007630505133420229;0.0007123931427486241
10350.0;81.0;0.00010312839965537053;0.0008067205781117082;0.0007123931427486241
10392.0;82.0;0.00010280123327207823;0.0007803261396475136;0.0007123931427486241
